Old Path,New Path,Category,Migration Phase,Priority
Assets/Scripts/Systems/QuickSpawnSystem.cs,Assets/Scripts/Utilities/QuickSpawnSystem.cs,Utilities,6,Low
Assets/Scripts/UI/DraggableWindow.cs,Assets/Scripts/UI/Common/DraggableWindow.cs,UI,5,Medium
Assets/Scripts/UI/ResizableWindow.cs,Assets/Scripts/UI/Common/ResizableWindow.cs,UI,5,Medium
Assets/Scripts/UI/ScrollbarHelper.cs,Assets/Scripts/UI/Common/ScrollbarHelper.cs,UI,5,Medium
Assets/Scripts/UI/HoverMarker.cs,Assets/Scripts/UI/Common/HoverMarker.cs,UI,5,Medium
Assets/Scripts/UI/IconLoader.cs,Assets/Scripts/UI/Common/IconLoader.cs,UI,5,Medium
Assets/Scripts/UI/IconManager.cs,Assets/Scripts/UI/Common/IconManager.cs,UI,5,Medium
Assets/Scripts/UI/UIFactory.cs,Assets/Scripts/UI/Common/UIFactory.cs,UI,5,Medium
Assets/Scripts/UI/UITheme.cs,Assets/Scripts/UI/Common/UITheme.cs,UI,5,Medium
Assets/Scripts/UI/CombatUI.cs,Assets/Scripts/UI/Combat/CombatUI.cs,UI,5,Medium
Assets/Scripts/UI/CombatEndXPUI.cs,Assets/Scripts/UI/Combat/CombatEndXPUI.cs,UI,5,Medium
Assets/Scripts/UI/StatusEffectIndicator.cs,Assets/Scripts/UI/Combat/StatusEffectIndicator.cs,UI,5,Medium
Assets/Scripts/UI/StatusEffectTooltipUI.cs,Assets/Scripts/UI/Combat/StatusEffectTooltipUI.cs,UI,5,Medium
Assets/Scripts/UI/SummonedCreatureVisual.cs,Assets/Scripts/UI/Combat/SummonedCreatureVisual.cs,UI,5,Medium
Assets/Scripts/UI/TurnUndeadTargetSelectionPanel.cs,Assets/Scripts/UI/Combat/TurnUndeadTargetSelectionPanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/ActionButtonPanel.cs,Assets/Scripts/UI/Combat/ActionButtonPanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/InitiativePanel.cs,Assets/Scripts/UI/Combat/InitiativePanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/TargetSelectionPanel.cs,Assets/Scripts/UI/Combat/TargetSelectionPanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/CombatLogPanel.cs,Assets/Scripts/UI/Combat/CombatLogPanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/QuickItemUsePanel.cs,Assets/Scripts/UI/Combat/QuickItemUsePanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/StaffSpellSelectionPanel.cs,Assets/Scripts/UI/Combat/StaffSpellSelectionPanel.cs,UI,5,Medium
Assets/Scripts/UI/CharacterSheetUI.cs,Assets/Scripts/UI/CharacterSheet/CharacterSheetUI.cs,UI,5,Medium
Assets/Scripts/UI/CharacterHoverTooltipUI.cs,Assets/Scripts/UI/CharacterSheet/CharacterHoverTooltipUI.cs,UI,5,Medium
Assets/Scripts/UI/LevelUpUI.cs,Assets/Scripts/UI/CharacterSheet/LevelUpUI.cs,UI,5,Medium
Assets/Scripts/UI/SkillsUIPanel.cs,Assets/Scripts/UI/CharacterSheet/SkillsUIPanel.cs,UI,5,Medium
Assets/Scripts/UI/Panels/CharacterInfoPanel.cs,Assets/Scripts/UI/CharacterSheet/CharacterInfoPanel.cs,UI,5,Medium
Assets/Scripts/UI/SpellPreparationUI.cs,Assets/Scripts/UI/Spells/SpellPreparationUI.cs,UI,5,Medium
Assets/Scripts/UI/SpellSelectionUI.cs,Assets/Scripts/UI/Spells/SpellSelectionUI.cs,UI,5,Medium
Assets/Scripts/UI/SpellStorageUI.cs,Assets/Scripts/UI/Spells/SpellStorageUI.cs,UI,5,Medium
Assets/Scripts/UI/SpellTestingPanel.cs,Assets/Scripts/UI/Spells/SpellTestingPanel.cs,UI,5,Medium
Assets/Scripts/UI/DisguiseSelfRaceSelector.cs,Assets/Scripts/UI/Spells/DisguiseSelfRaceSelector.cs,UI,5,Medium
Assets/Scripts/UI/FeatSelectionUI.cs,Assets/Scripts/UI/Spells/FeatSelectionUI.cs,UI,5,Medium
Assets/Scripts/UI/LootCollectionUI.cs,Assets/Scripts/UI/Inventory/LootCollectionUI.cs,UI,5,Medium
Assets/Scripts/UI/PreCombatInventoryUI.cs,Assets/Scripts/UI/Inventory/PreCombatInventoryUI.cs,UI,5,Medium
Assets/Scripts/UI/EncounterSelectionUI.cs,Assets/Scripts/UI/Encounter/EncounterSelectionUI.cs,UI,5,Medium
Assets/Scripts/UI/DungeonEncounterGeneratorUI.cs,Assets/Scripts/UI/Encounter/DungeonEncounterGeneratorUI.cs,UI,5,Medium
Assets/Scripts/UI/RandomEncounterGeneratorUI.cs,Assets/Scripts/UI/Encounter/RandomEncounterGeneratorUI.cs,UI,5,Medium
Assets/Scripts/UI/PreCombatHubUI.cs,Assets/Scripts/UI/Encounter/PreCombatHubUI.cs,UI,5,Medium
Assets/Scripts/UI/Panels/EncounterPreviewPanel.cs,Assets/Scripts/UI/Encounter/EncounterPreviewPanel.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreationData.cs,Assets/Scripts/UI/CharacterCreation/CharacterCreationData.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreationUI.cs,Assets/Scripts/UI/CharacterCreation/CharacterCreationUI.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreation/CharacterCreationManager.cs,Assets/Scripts/UI/CharacterCreation/CharacterCreationManager.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreation/DomainSelectionUI.cs,Assets/Scripts/UI/CharacterCreation/DomainSelectionUI.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreation/FamiliarSelectionUI.cs,Assets/Scripts/UI/CharacterCreation/FamiliarSelectionUI.cs,UI,5,Medium
Assets/Scripts/UI/CharacterCreation/WizardSpecializationUI.cs,Assets/Scripts/UI/CharacterCreation/WizardSpecializationUI.cs,UI,5,Medium
Assets/Scripts/UI/CraftingWorkshopUI.cs,Assets/Scripts/UI/Crafting/CraftingWorkshopUI.cs,UI,5,Medium
Assets/Scripts/UI/Panels/WishUI.cs,Assets/Scripts/UI/Wish/WishUI.cs,UI,5,Medium
Assets/Scripts/Encounters/GameManager.DungeonEncounters.cs,Assets/Scripts/Encounters/DungeonEncounters.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DiceExpression.cs,Assets/Scripts/Encounters/DiceExpression.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterExamples.cs,Assets/Scripts/Encounters/DungeonEncounterExamples.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterSpawner.cs,Assets/Scripts/Encounters/DungeonEncounterSpawner.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterTable.cs,Assets/Scripts/Encounters/DungeonEncounterTable.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterTableData.cs,Assets/Scripts/Encounters/DungeonEncounterTableData.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterTableEntry.cs,Assets/Scripts/Encounters/DungeonEncounterTableEntry.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterTableExamples.cs,Assets/Scripts/Encounters/DungeonEncounterTableExamples.cs,Encounters,4,Medium
Assets/Scripts/Encounters/DungeonEncounterTableManager.cs,Assets/Scripts/Encounters/DungeonEncounterTableManager.cs,Encounters,4,Medium
Assets/Scripts/Encounters/EncounterCSVParser.cs,Assets/Scripts/Encounters/EncounterCSVParser.cs,Encounters,4,Medium
Assets/Scripts/Encounters/EncounterDefinition.cs,Assets/Scripts/Encounters/EncounterDefinition.cs,Encounters,4,Medium
Assets/Scripts/Encounters/EncounterDescriptionParser.cs,Assets/Scripts/Encounters/EncounterDescriptionParser.cs,Encounters,4,Medium
Assets/Scripts/AI/AIBehaviorData.cs,Assets/Scripts/AI/AIBehaviorData.cs,AI,N/A,None
Assets/Scripts/AI/AIConsumableManager.cs,Assets/Scripts/AI/AIConsumableManager.cs,AI,N/A,None
Assets/Scripts/AI/AIProfile.cs,Assets/Scripts/AI/AIProfile.cs,AI,N/A,None
Assets/Scripts/AI/AISpellcastingStrategist.cs,Assets/Scripts/AI/AISpellcastingStrategist.cs,AI,N/A,None
Assets/Scripts/AI/LastKnownPositionTracker.cs,Assets/Scripts/AI/LastKnownPositionTracker.cs,AI,N/A,None
Assets/Scripts/AI/NPCTemplateAIConfigurator.cs,Assets/Scripts/AI/NPCTemplateAIConfigurator.cs,AI,N/A,None
Assets/Scripts/AI/SpellCategoryClassifier.cs,Assets/Scripts/AI/SpellCategoryClassifier.cs,AI,N/A,None
Assets/Scripts/AI/SpellcasterAIBehaviorData.cs,Assets/Scripts/AI/SpellcasterAIBehaviorData.cs,AI,N/A,None
Assets/Scripts/AI/Custom/CustomAIExample.cs,Assets/Scripts/AI/Custom/CustomAIExample.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/AbjurerAIProfile.cs,Assets/Scripts/AI/Profiles/AbjurerAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/AnimalAIProfile.cs,Assets/Scripts/AI/Profiles/AnimalAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/BerserkAIProfile.cs,Assets/Scripts/AI/Profiles/BerserkAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/DragonAIProfile.cs,Assets/Scripts/AI/Profiles/DragonAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/EvokerAIProfile.cs,Assets/Scripts/AI/Profiles/EvokerAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/GrapplerAIProfile.cs,Assets/Scripts/AI/Profiles/GrapplerAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/HealerAIProfile.cs,Assets/Scripts/AI/Profiles/HealerAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/HumanoidAIProfile.cs,Assets/Scripts/AI/Profiles/HumanoidAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/IndiscriminateSwarmAI.cs,Assets/Scripts/AI/Profiles/IndiscriminateSwarmAI.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/NecromancerAIProfile.cs,Assets/Scripts/AI/Profiles/NecromancerAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/RangedAIProfile.cs,Assets/Scripts/AI/Profiles/RangedAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/SpellcasterAIProfile.cs,Assets/Scripts/AI/Profiles/SpellcasterAIProfile.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/SwarmAI.cs,Assets/Scripts/AI/Profiles/SwarmAI.cs,AI,N/A,None
Assets/Scripts/AI/Profiles/UndeadMindlessAIProfile.cs,Assets/Scripts/AI/Profiles/UndeadMindlessAIProfile.cs,AI,N/A,None
Assets/Scripts/Services/AIService.cs,Assets/Scripts/Services/AIService.cs,Services,N/A,None
Assets/Scripts/Services/CombatFlowService.cs,Assets/Scripts/Services/CombatFlowService.cs,Services,N/A,None
Assets/Scripts/Services/ConcentrationService.cs,Assets/Scripts/Services/ConcentrationService.cs,Services,N/A,None
Assets/Scripts/Services/ConditionService.cs,Assets/Scripts/Services/ConditionService.cs,Services,N/A,None
Assets/Scripts/Services/DiceService.cs,Assets/Scripts/Services/DiceService.cs,Services,N/A,None
Assets/Scripts/Services/DispelMagicService.cs,Assets/Scripts/Services/DispelMagicService.cs,Services,N/A,None
Assets/Scripts/Services/EconomyService.cs,Assets/Scripts/Services/EconomyService.cs,Services,N/A,None
Assets/Scripts/Services/EncounterService.cs,Assets/Scripts/Services/EncounterService.cs,Services,N/A,None
Assets/Scripts/Services/InputService.cs,Assets/Scripts/Services/InputService.cs,Services,N/A,None
Assets/Scripts/Services/MovementService.cs,Assets/Scripts/Services/MovementService.cs,Services,N/A,None
Assets/Scripts/Services/SavingThrowResolver.cs,Assets/Scripts/Services/SavingThrowResolver.cs,Services,N/A,None
Assets/Scripts/Services/SpellApplicationService.cs,Assets/Scripts/Services/SpellApplicationService.cs,Services,N/A,None
Assets/Scripts/Services/SpellResolutionService.cs,Assets/Scripts/Services/SpellResolutionService.cs,Services,N/A,None
Assets/Scripts/Services/SpellTargetingService.cs,Assets/Scripts/Services/SpellTargetingService.cs,Services,N/A,None
Assets/Scripts/Services/SummoningService.cs,Assets/Scripts/Services/SummoningService.cs,Services,N/A,None
Assets/Scripts/Services/TurnService.cs,Assets/Scripts/Services/TurnService.cs,Services,N/A,None
Assets/Scripts/Grid/PathPreview.cs,Assets/Scripts/Grid/PathPreview.cs,Grid,N/A,None
Assets/Scripts/Grid/SquareCell.cs,Assets/Scripts/Grid/SquareCell.cs,Grid,N/A,None
Assets/Scripts/Grid/SquareGrid.cs,Assets/Scripts/Grid/SquareGrid.cs,Grid,N/A,None
Assets/Scripts/Grid/SquareGridUtils.cs,Assets/Scripts/Grid/SquareGridUtils.cs,Grid,N/A,None
Assets/Scripts/Effects/Disease.cs,Assets/Scripts/Effects/Disease.cs,Effects,N/A,None
Assets/Scripts/Effects/DiseaseDatabase.cs,Assets/Scripts/Effects/DiseaseDatabase.cs,Effects,N/A,None
Assets/Scripts/Effects/Poison.cs,Assets/Scripts/Effects/Poison.cs,Effects,N/A,None
Assets/Scripts/Effects/PoisonDatabase.cs,Assets/Scripts/Effects/PoisonDatabase.cs,Effects,N/A,None
Assets/Scripts/Effects/PoisonSpecialEffect.cs,Assets/Scripts/Effects/PoisonSpecialEffect.cs,Effects,N/A,None
Assets/Scripts/Crafting/CraftableItemDefinition.cs,Assets/Scripts/Crafting/CraftableItemDefinition.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftableItemRegistry.cs,Assets/Scripts/Crafting/CraftableItemRegistry.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingConstants.cs,Assets/Scripts/Crafting/CraftingConstants.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingCostCalculator.cs,Assets/Scripts/Crafting/CraftingCostCalculator.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingExecutor.cs,Assets/Scripts/Crafting/CraftingExecutor.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingFeatType.cs,Assets/Scripts/Crafting/CraftingFeatType.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingProject.cs,Assets/Scripts/Crafting/CraftingProject.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingTimeTracker.cs,Assets/Scripts/Crafting/CraftingTimeTracker.cs,Crafting,N/A,None
Assets/Scripts/Crafting/CraftingValidator.cs,Assets/Scripts/Crafting/CraftingValidator.cs,Crafting,N/A,None
Assets/Scripts/Crafting/SpellSourceInfo.cs,Assets/Scripts/Crafting/SpellSourceInfo.cs,Crafting,N/A,None
Assets/Scripts/TreasureGenerator/MagicItemGenerator.cs,Assets/Scripts/TreasureGenerator/MagicItemGenerator.cs,TreasureGenerator,N/A,None
Assets/Scripts/TreasureGenerator/TreasureData.cs,Assets/Scripts/TreasureGenerator/TreasureData.cs,TreasureGenerator,N/A,None
Assets/Scripts/TreasureGenerator/TreasureDice.cs,Assets/Scripts/TreasureGenerator/TreasureDice.cs,TreasureGenerator,N/A,None
Assets/Scripts/TreasureGenerator/TreasureGenerator.cs,Assets/Scripts/TreasureGenerator/TreasureGenerator.cs,TreasureGenerator,N/A,None
Assets/Scripts/TreasureGenerator/TreasureResult.cs,Assets/Scripts/TreasureGenerator/TreasureResult.cs,TreasureGenerator,N/A,None
Assets/Scripts/TreasureGenerator/TreasureUI.cs,Assets/Scripts/TreasureGenerator/TreasureUI.cs,TreasureGenerator,N/A,None
Assets/Scripts/World/CreatureTrapSystem.cs,Assets/Scripts/World/CreatureTrapSystem.cs,World,N/A,None
Assets/Scripts/World/PlanarTravelSystem.cs,Assets/Scripts/World/PlanarTravelSystem.cs,World,N/A,None
Assets/Scripts/Utilities/DiceRoller.cs,Assets/Scripts/Utilities/DiceRoller.cs,Utilities,N/A,None
Assets/Scripts/Utilities/ObjectPool.cs,Assets/Scripts/Utilities/ObjectPool.cs,Utilities,N/A,None
Assets/Scripts/Tests/Combat/*,Assets/Scripts/Combat/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Services/*,Assets/Scripts/Services/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Character/*,Assets/Scripts/Character/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Magic/*,Assets/Scripts/Spell/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Classes/*,Assets/Scripts/Character/Classes/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Maneuvers/*,Assets/Scripts/Combat/Maneuvers/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Crafting/*,Assets/Scripts/Crafting/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Equipment/*,Assets/Scripts/Equipment/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Encounters/*,Assets/Scripts/Encounters/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Feats/*,Assets/Scripts/Character/Feats/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Inventory/*,Assets/Scripts/Equipment/Inventory/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Mounts/*,Assets/Scripts/Combat/Mounts/Tests/*,Tests,7,Low
Assets/Scripts/Tests/AI/*,Assets/Scripts/AI/Tests/*,Tests,7,Low
Assets/Scripts/Tests/Utilities/*,Assets/Scripts/Tests/Utilities/*,Tests,7,Low
